transaction_id,date,customer_id,payment_method,card_provider,amount,status,merchant_category,country,currency,card_last_4,amount_log,prev_amount,amount_diff,txn_time_diff_hr,day_of_week,merchant_category_encoded,payment_method_encoded,country_encoded,currency_encoded,is_weekend,weak_label,fraud_label,fraud_probability,fraud_prediction
TXN107917,2015-10-01,CUST7762,POS,Visa,51708,Success,E-commerce,Nigeria,NGN,1288.0,10.853387126584051,0.0,0.0,0.0,3,2,2,2,2,0,0,0,0.0,0
TXN102614,2023-12-14,CUST7762,Card,Visa,152076,Success,Airtime/Data,South Africa,ZAR,3074.0,11.932142250507985,51708.0,100368.0,71904.0,3,0,1,3,4,0,0,0,0.0,0
TXN100336,2025-05-14,CUST7762,POS,Visa,500000,Failed,Bills Payment,Kenya,KES,6547.0,13.122365377402328,152076.0,347924.0,12408.0,2,1,2,1,1,0,1,1,0.999931249518357,1
TXN101887,2025-09-07,CUST7763,Card,Visa,113305,Success,E-commerce,Nigeria,NGN,2903.0,11.637847402365924,0.0,0.0,0.0,6,2,1,2,2,1,0,0,0.0,0
TXN107540,2020-11-27,CUST7764,USSD,,85214,Success,Airtime/Data,Kenya,KES,,11.352932753659337,0.0,0.0,0.0,4,0,3,1,1,0,0,0,0.0,0
TXN103549,2022-01-22,CUST7765,USSD,,331502,Pending,E-commerce,South Africa,ZAR,,12.71139213834086,0.0,0.0,0.0,5,2,3,3,4,1,0,0,0.0,0
TXN108821,2020-07-02,CUST7767,Wallet,,500000,Success,Airtime/Data,South Africa,ZAR,,13.122365377402328,0.0,0.0,0.0,3,0,4,3,4,0,0,0,0.0,0
TXN103377,2024-08-11,CUST7767,Wallet,,83165,Success,Airtime/Data,South Africa,ZAR,,11.328593889441407,500000.0,-416835.0,36024.0,6,0,4,3,4,1,0,0,0.0,0
TXN100772,2019-02-18,CUST7768,Wallet,,54551,Pending,Airtime/Data,Kenya,KES,,10.906909654200488,0.0,0.0,0.0,0,0,4,1,1,0,0,0,0.0,0
TXN103257,2022-12-25,CUST7768,Bank Transfer,,92395,Success,Professional Services,Nigeria,NGN,,11.433838966649445,54551.0,37844.0,33744.0,6,4,0,2,2,1,0,0,0.0,0
TXN103254,2016-03-11,CUST7769,POS,Mastercard,164516,Success,Food Delivery,Nigeria,NGN,6775.0,12.01076918731304,0.0,0.0,0.0,4,3,2,2,2,0,0,0,0.0,0
TXN103318,2016-04-12,CUST7770,Bank Transfer,,500000,Pending,Retail,South Africa,ZAR,,13.122365377402328,0.0,0.0,0.0,1,5,0,3,4,0,0,0,0.0,0
TXN105035,2017-08-17,CUST7770,Card,Mastercard,191044,Success,E-commerce,Uganda,UGX,9137.0,12.160264281373191,500000.0,-308956.0,11808.0,3,2,1,4,3,0,0,0,0.0,0
TXN101933,2019-03-04,CUST7770,Card,Verve,370019,Pending,Retail,Nigeria,NGN,9220.0,12.821312337213593,191044.0,178975.0,13536.0,0,5,1,2,2,0,0,0,0.2421873341210734,0
TXN109633,2015-06-30,CUST7771,Card,Mastercard,437220,Reversed,E-commerce,South Africa,ZAR,1592.0,12.988194067067846,0.0,0.0,0.0,1,2,1,3,4,0,0,0,0.0,0
TXN107388,2017-12-08,CUST7772,USSD,,134894,Reversed,Food Delivery,Nigeria,NGN,,11.812251977016723,0.0,0.0,0.0,4,3,3,2,2,0,0,0,0.0,0
TXN102422,2024-09-18,CUST7774,Bank Transfer,,500000,Success,Retail,Nigeria,NGN,,13.122365377402328,0.0,0.0,0.0,2,5,0,2,2,0,0,0,0.0,0
TXN109098,2015-07-03,CUST7777,USSD,,500000,Success,Airtime/Data,Nigeria,NGN,,13.122365377402328,0.0,0.0,0.0,4,0,3,2,2,0,0,0,0.0,0
TXN109906,2016-07-24,CUST7777,Wallet,,500000,Success,Retail,Nigeria,NGN,,13.122365377402328,500000.0,0.0,9288.0,6,5,4,2,2,1,0,0,0.0,0
TXN103565,2019-09-20,CUST7777,Card,Mastercard,500000,Failed,Food Delivery,Nigeria,NGN,4251.0,13.122365377402328,500000.0,0.0,27672.0,4,3,1,2,2,0,0,0,0.0,0
TXN106726,2017-01-11,CUST7781,POS,,164608,Success,Professional Services,Nigeria,NGN,,12.011328243737609,0.0,0.0,0.0,2,4,2,2,2,0,0,0,0.0,0
TXN108751,2023-02-23,CUST7783,Card,Visa,87502,Success,E-commerce,Kenya,KES,9140.0,11.37942835747225,0.0,0.0,0.0,3,2,1,1,1,0,0,0,0.0,0
TXN104307,2024-03-31,CUST7783,Card,Visa,397801,Success,E-commerce,Kenya,KES,4973.0,12.893709673041457,87502.0,310299.0,9648.0,6,2,1,1,1,1,1,1,0.9998581560283689,1
TXN106122,2021-12-30,CUST7784,Card,Visa,1570,Success,Professional Services,Ghana,GHS,249.0,7.359467638255621,0.0,0.0,0.0,3,4,1,0,0,0,0,0,0.0,0
TXN103629,2022-08-26,CUST7784,Wallet,,394823,Success,Professional Services,Ghana,GHS,,12.886195374967366,1570.0,393253.0,5736.0,4,4,4,0,0,0,1,1,0.9933333333333333,1
TXN109013,2022-06-11,CUST7785,POS,Visa,21476,Failed,Airtime/Data,Nigeria,NGN,4673.0,9.974737874064294,0.0,0.0,0.0,5,0,2,2,2,1,0,0,0.0,0
TXN109569,2015-08-30,CUST7790,Wallet,,500000,Success,Professional Services,Kenya,KES,,13.122365377402328,0.0,0.0,0.0,6,4,4,1,1,1,0,0,0.0,0
TXN103437,2015-10-24,CUST7792,Card,Verve,363380,Success,Retail,Nigeria,NGN,4861.0,12.803207149592764,0.0,0.0,0.0,5,5,1,2,2,1,0,0,0.0,0
TXN103125,2017-03-21,CUST7792,Bank Transfer,,373305,Success,Retail,South Africa,ZAR,,12.830153737637156,363380.0,9925.0,12336.0,1,5,0,3,4,0,0,0,0.0,0
TXN105018,2016-11-11,CUST7794,POS,Mastercard,328160,Success,Professional Services,Nigeria,NGN,5648.0,12.701259620595568,0.0,0.0,0.0,4,4,2,2,2,0,0,0,0.0,0
TXN100749,2016-07-03,CUST7797,USSD,,391519,Failed,Airtime/Data,Nigeria,NGN,,12.8777918786765,0.0,0.0,0.0,6,0,3,2,2,1,0,0,0.0,0
TXN109165,2021-10-07,CUST7797,Card,Visa,500000,Success,Bills Payment,South Africa,ZAR,2325.0,13.122365377402328,391519.0,108481.0,46128.0,3,1,1,3,4,0,0,0,0.0,0
TXN100134,2025-08-12,CUST7797,Wallet,,500000,Pending,E-commerce,Uganda,UGX,,13.122365377402328,500000.0,0.0,33720.0,1,2,4,4,3,0,0,0,0.0,0
TXN109471,2017-07-13,CUST7799,Bank Transfer,,468339,Success,Professional Services,Ghana,GHS,,13.056949806856004,0.0,0.0,0.0,3,4,0,0,0,0,0,0,0.0,0
TXN103837,2022-07-07,CUST7799,Wallet,,50517,Success,Transportation,Uganda,UGX,,10.830084987398925,468339.0,-417822.0,43680.0,3,6,4,4,3,0,0,0,0.0,0
TXN107147,2015-10-29,CUST7801,POS,,98902,Success,Food Delivery,Uganda,UGX,,11.50189485082112,0.0,0.0,0.0,3,3,2,4,3,0,0,0,0.0,0
TXN101139,2016-05-07,CUST7801,Wallet,,358995,Success,Food Delivery,Uganda,UGX,,12.79106652534706,98902.0,260093.0,4584.0,5,3,4,4,3,1,1,1,0.9966666666666667,1
TXN109084,2018-05-02,CUST7802,USSD,,159805,Success,Retail,Ghana,GHS,,11.98171585854311,0.0,0.0,0.0,2,5,3,0,0,0,0,0,0.0,0
TXN108376,2019-10-05,CUST7804,Bank Transfer,,74898,Reversed,Airtime/Data,Ghana,GHS,,11.223895818281337,0.0,0.0,0.0,5,0,0,0,0,1,0,0,0.0,0
TXN105950,2022-01-06,CUST7804,Wallet,,63414,Success,Professional Services,Nigeria,NGN,,11.05745570550153,74898.0,-11484.0,19776.0,3,4,4,2,2,0,0,0,0.0,0
TXN105443,2024-12-09,CUST7804,Wallet,,500000,Success,Airtime/Data,Nigeria,NGN,,13.122365377402328,63414.0,436586.0,25632.0,0,0,4,2,2,0,1,1,0.999807423442926,1
TXN106172,2025-10-01,CUST7804,Card,Verve,22420,Success,Bills Payment,Nigeria,NGN,1448.0,10.017753298664472,500000.0,-477580.0,7104.0,2,1,1,2,2,0,0,0,0.0,0
TXN108538,2017-06-08,CUST7805,USSD,,254527,Success,Transportation,Uganda,UGX,,12.447166128567362,0.0,0.0,0.0,3,6,3,4,3,0,0,0,0.0,0
TXN109930,2021-06-29,CUST7807,Card,Mastercard,500000,Success,Professional Services,Nigeria,NGN,4546.0,13.122365377402328,0.0,0.0,0.0,1,4,1,2,2,0,0,0,0.0,0
TXN105824,2017-04-02,CUST7808,POS,,76446,Success,Food Delivery,Nigeria,NGN,,11.244352969253042,0.0,0.0,0.0,6,3,2,2,2,1,0,0,0.0,0
TXN109654,2016-02-22,CUST7810,POS,,293128,Pending,Transportation,Nigeria,NGN,,12.588368064145012,0.0,0.0,0.0,0,6,2,2,2,0,0,0,0.0,0
TXN108139,2016-06-20,CUST7810,Card,Verve,135803,Success,Retail,Nigeria,NGN,9194.0,11.818967948753942,293128.0,-157325.0,2856.0,0,5,1,2,2,0,0,0,0.0,0
TXN103744,2019-04-08,CUST7810,Card,Visa,2760,Failed,Bills Payment,South Africa,ZAR,1056.0,7.923348211930154,135803.0,-133043.0,24528.0,0,1,1,3,4,0,0,0,0.0,0
TXN103096,2023-10-24,CUST7810,Card,Visa,500000,Success,Retail,Ghana,GHS,1818.0,13.122365377402328,2760.0,497240.0,39840.0,1,5,1,0,0,0,1,1,0.9965259004173608,1
TXN105351,2016-08-28,CUST7811,POS,Mastercard,500000,Failed,Food Delivery,South Africa,ZAR,5517.0,13.122365377402328,0.0,0.0,0.0,6,3,2,3,4,1,0,0,0.0,0
TXN109301,2022-08-24,CUST7811,Bank Transfer,,273323,Success,Bills Payment,Ghana,GHS,,12.518413183647864,500000.0,-226677.0,52488.0,2,1,0,0,0,0,0,0,0.0,0
TXN107862,2020-10-06,CUST7812,USSD,,3697,Success,Transportation,Nigeria,NGN,,8.21554741194707,0.0,0.0,0.0,1,6,3,2,2,0,0,0,0.0,0
TXN100046,2022-12-03,CUST7812,Bank Transfer,,149418,Success,Transportation,Nigeria,NGN,,11.914509718962892,3697.0,145721.0,18912.0,5,6,0,2,2,1,0,0,0.00906060606060606,0
TXN106079,2023-10-15,CUST7812,Bank Transfer,,176369,Success,Food Delivery,Kenya,KES,,12.08033934006441,149418.0,26951.0,7584.0,6,3,0,1,1,1,0,0,0.0,0
TXN101756,2025-08-15,CUST7814,Card,Visa,500000,Reversed,Airtime/Data,Nigeria,NGN,8035.0,13.122365377402328,0.0,0.0,0.0,4,0,1,2,2,0,0,0,0.0,0
TXN101800,2017-12-08,CUST7815,Wallet,,500000,Success,Food Delivery,South Africa,ZAR,,13.122365377402328,0.0,0.0,0.0,4,3,4,3,4,0,0,0,0.0,0
TXN102519,2020-06-02,CUST7816,Bank Transfer,,500000,Failed,Retail,Nigeria,NGN,,13.122365377402328,0.0,0.0,0.0,1,5,0,2,2,0,0,0,0.0,0
TXN103017,2025-01-04,CUST7816,POS,,207359,Success,Retail,Nigeria,NGN,,12.242211692146046,500000.0,-292641.0,40248.0,5,5,2,2,2,1,0,0,0.0,0
TXN102358,2015-01-04,CUST7817,Wallet,,305399,Success,Transportation,Nigeria,NGN,,12.629377671766669,0.0,0.0,0.0,6,6,4,2,2,1,0,0,0.0,0
TXN109657,2018-04-07,CUST7817,Card,Visa,87048,Reversed,Bills Payment,Nigeria,NGN,7028.0,11.374226457479576,305399.0,-218351.0,28536.0,5,1,1,2,2,1,0,0,0.0,0
TXN104495,2016-05-06,CUST7819,Card,Mastercard,376754,Success,Transportation,South Africa,ZAR,712.0,12.83935038780081,0.0,0.0,0.0,4,6,1,3,4,0,0,0,0.0,0
TXN109137,2016-12-12,CUST7820,POS,,155975,Failed,Retail,Ghana,GHS,,11.957457428242297,0.0,0.0,0.0,0,5,2,0,0,0,0,0,0.0,0
TXN105306,2021-05-28,CUST7820,Wallet,,259256,Success,Professional Services,Kenya,KES,,12.465575126691574,155975.0,103281.0,39072.0,4,4,4,1,1,0,0,0,0.0,0
TXN101574,2018-07-26,CUST7822,POS,,97716,Success,Professional Services,Ghana,GHS,,11.489830824941356,0.0,0.0,0.0,3,4,2,0,0,0,0,0,0.0,0
TXN104998,2019-06-30,CUST7822,POS,Visa,500000,Success,E-commerce,Kenya,KES,8091.0,13.122365377402328,97716.0,402284.0,8136.0,6,2,2,1,1,1,1,1,0.9999849510910459,1
TXN100855,2015-08-17,CUST7823,Card,Visa,84628,Success,E-commerce,South Africa,ZAR,2521.0,11.346032276453492,0.0,0.0,0.0,0,2,1,3,4,0,0,0,0.0,0
TXN104389,2023-10-08,CUST7823,Wallet,,18026,Success,E-commerce,Uganda,UGX,,9.799625913002036,84628.0,-66602.0,71376.0,6,2,4,4,3,1,0,0,0.0031578947368421056,0
TXN104385,2021-12-23,CUST7825,USSD,,326463,Success,Transportation,Nigeria,NGN,,12.696074961282598,0.0,0.0,0.0,3,6,3,2,2,0,0,0,0.0,0
TXN104875,2021-06-07,CUST7826,USSD,,411778,Reversed,Professional Services,Nigeria,NGN,,12.928242076646558,0.0,0.0,0.0,0,4,3,2,2,0,0,0,0.0,0
TXN107105,2020-04-08,CUST7827,Wallet,,27736,Success,Professional Services,Kenya,KES,,10.230522540940475,0.0,0.0,0.0,2,4,4,1,1,0,0,0,0.0,0
TXN109995,2019-06-25,CUST7828,Card,Mastercard,500000,Success,Airtime/Data,South Africa,ZAR,9995.0,13.122365377402328,0.0,0.0,0.0,1,0,1,3,4,0,0,0,0.0,0
TXN101371,2025-10-01,CUST7828,Wallet,,79857,Success,Airtime/Data,Nigeria,NGN,,11.288005336476914,500000.0,-420143.0,54960.0,2,0,4,2,2,0,0,0,0.0,0
TXN107286,2019-12-04,CUST7829,Card,Visa,314879,Success,Transportation,Kenya,KES,6236.0,12.659946892846026,0.0,0.0,0.0,2,6,1,1,1,0,0,0,0.0,0
TXN102855,2020-02-25,CUST7830,Card,Verve,282053,Success,Airtime/Data,Nigeria,NGN,3780.0,12.549853820950204,0.0,0.0,0.0,1,0,1,2,2,0,0,0,0.0,0
TXN109467,2018-05-10,CUST7833,POS,Visa,500000,Reversed,Bills Payment,Nigeria,NGN,4527.0,13.122365377402328,0.0,0.0,0.0,3,1,2,2,2,0,0,0,0.0,0
TXN101092,2021-06-23,CUST7833,Card,Mastercard,374328,Pending,E-commerce,Kenya,KES,687.0,12.832890368850116,500000.0,-125672.0,27360.0,2,2,1,1,1,0,0,0,0.0,0
TXN100642,2019-09-25,CUST7834,USSD,,95022,Success,Retail,Kenya,KES,,11.461874246543086,0.0,0.0,0.0,2,5,3,1,1,0,0,0,0.0,0
TXN103620,2024-10-08,CUST7834,Card,Mastercard,446830,Pending,Airtime/Data,Ghana,GHS,8048.0,13.009935726044292,95022.0,351808.0,44160.0,1,0,1,0,0,0,1,1,0.9999291604667284,1
TXN106426,2020-06-08,CUST7837,Wallet,,500000,Success,Bills Payment,Uganda,UGX,,13.122365377402328,0.0,0.0,0.0,0,1,4,4,3,0,0,0,0.0,0
TXN103022,2025-05-11,CUST7838,Card,Visa,462637,Success,Airtime/Data,Nigeria,NGN,5049.0,13.04470016980702,0.0,0.0,0.0,6,0,1,2,2,1,0,0,0.0,0
TXN104235,2025-01-26,CUST7839,Wallet,,151786,Success,Airtime/Data,Kenya,KES,,11.930233501277757,0.0,0.0,0.0,6,0,4,1,1,1,0,0,0.0,0
TXN105204,2025-02-19,CUST7839,Card,Visa,500000,Success,Transportation,Nigeria,NGN,5116.0,13.122365377402328,151786.0,348214.0,576.0,2,6,1,2,2,0,1,1,0.9963830800365066,1
TXN106898,2015-05-19,CUST7841,Bank Transfer,,154300,Success,Retail,Nigeria,NGN,,11.946660519211653,0.0,0.0,0.0,1,5,0,2,2,0,0,0,0.0,0
TXN104639,2019-11-26,CUST7841,Wallet,,500000,Success,Airtime/Data,Nigeria,NGN,,13.122365377402328,154300.0,345700.0,39648.0,1,0,4,2,2,0,1,1,0.9999828620394172,1
TXN109972,2022-07-14,CUST7841,Wallet,,500000,Success,Food Delivery,Nigeria,NGN,,13.122365377402328,500000.0,0.0,23064.0,3,3,4,2,2,0,0,0,0.0,0
TXN107813,2025-04-21,CUST7841,POS,,225907,Success,Airtime/Data,Kenya,KES,,12.327883115728993,500000.0,-274093.0,24288.0,0,0,2,1,1,0,0,0,0.0,0
TXN106768,2022-04-11,CUST7843,Card,Mastercard,500000,Success,Transportation,South Africa,ZAR,5658.0,13.122365377402328,0.0,0.0,0.0,0,6,1,3,4,0,0,0,0.0,0
TXN108632,2023-01-16,CUST7843,Wallet,,14167,Reversed,Bills Payment,Uganda,UGX,,9.55874117946267,500000.0,-485833.0,6720.0,0,1,4,4,3,0,0,0,0.0,0
TXN101218,2018-03-20,CUST7844,Card,Mastercard,425118,Reversed,Transportation,Ghana,GHS,6253.0,12.96012440871387,0.0,0.0,0.0,1,6,1,0,0,0,0,0,0.0,0
TXN105451,2018-06-06,CUST7844,Card,Visa,109118,Failed,Transportation,Ghana,GHS,1704.0,11.600194308812425,425118.0,-316000.0,1872.0,2,6,1,0,0,0,0,0,0.0,0
TXN108189,2025-11-25,CUST7846,Card,Visa,181537,Failed,Retail,Kenya,KES,7591.0,12.109220277164145,0.0,0.0,0.0,1,5,1,1,1,0,0,0,0.0,0
TXN109508,2019-06-04,CUST7849,Bank Transfer,,135990,Success,Transportation,Nigeria,NGN,,11.82034398605784,0.0,0.0,0.0,1,6,0,2,2,0,0,0,0.0,0
TXN100159,2023-03-27,CUST7850,Card,Mastercard,500000,Reversed,Professional Services,Uganda,UGX,2104.0,13.122365377402328,0.0,0.0,0.0,0,4,1,4,3,0,0,0,0.0,0
TXN103902,2018-05-17,CUST7851,Card,Visa,500000,Success,Professional Services,Nigeria,NGN,2147.0,13.122365377402328,0.0,0.0,0.0,3,4,1,2,2,0,0,0,0.0,0
TXN107883,2019-11-11,CUST7851,POS,,500000,Success,Airtime/Data,Nigeria,NGN,,13.122365377402328,500000.0,0.0,13032.0,0,0,2,2,2,0,0,0,0.0,0
TXN106097,2015-11-11,CUST7852,Card,Visa,500000,Pending,E-commerce,Nigeria,NGN,188.0,13.122365377402328,0.0,0.0,0.0,2,2,1,2,2,0,0,0,0.0,0
TXN103214,2016-03-21,CUST7852,USSD,,104337,Success,Bills Payment,South Africa,ZAR,,11.555390908288398,500000.0,-395663.0,3144.0,0,1,3,3,4,0,0,0,0.0,0
TXN103185,2023-03-15,CUST7852,Wallet,,306763,Success,Bills Payment,South Africa,ZAR,,12.633834001303496,104337.0,202426.0,61200.0,2,1,4,3,4,0,1,1,0.9966666666666667,1
TXN100620,2016-11-27,CUST7853,Card,Mastercard,81591,Failed,Bills Payment,Uganda,UGX,3934.0,11.309486496930354,0.0,0.0,0.0,6,1,1,4,3,1,0,0,0.0,0
TXN100221,2025-09-08,CUST7853,POS,Mastercard,336017,Success,Professional Services,South Africa,ZAR,9796.0,12.724920008939016,81591.0,254426.0,76968.0,0,4,2,3,4,0,1,1,0.9999462984273112,1
TXN103252,2018-04-03,CUST7855,Wallet,,372194,Failed,Airtime/Data,Nigeria,NGN,,12.827173189462226,0.0,0.0,0.0,1,0,4,2,2,0,0,0,0.0,0
TXN103154,2020-07-18,CUST7855,Card,Visa,233749,Success,Airtime/Data,South Africa,ZAR,4866.0,12.362007447150932,372194.0,-138445.0,20088.0,5,0,1,3,4,1,0,0,0.0,0
TXN109284,2021-06-22,CUST7857,POS,,500000,Success,Bills Payment,Nigeria,NGN,,13.122365377402328,0.0,0.0,0.0,1,1,2,2,2,0,0,0,0.0,0
TXN105005,2015-06-13,CUST7858,Card,Mastercard,36905,Failed,Transportation,Ghana,GHS,1912.0,10.516129418436424,0.0,0.0,0.0,5,6,1,0,0,1,0,0,0.0,0
TXN108615,2019-06-16,CUST7858,Card,Mastercard,500000,Failed,Retail,Kenya,KES,1226.0,13.122365377402328,36905.0,463095.0,35136.0,6,5,1,1,1,1,1,1,1.0,1
TXN109492,2021-12-02,CUST7859,POS,,171377,Failed,Transportation,Kenya,KES,,12.051626922181857,0.0,0.0,0.0,3,6,2,1,1,0,0,0,0.0,0
TXN101588,2017-11-23,CUST7860,POS,,223586,Pending,Bills Payment,South Africa,ZAR,,12.317555879038029,0.0,0.0,0.0,3,1,2,3,4,0,0,0,0.0,0
TXN103654,2019-06-09,CUST7860,Bank Transfer,,12374,Reversed,Bills Payment,Nigeria,NGN,,9.423433587436891,223586.0,-211212.0,13512.0,6,1,0,2,2,1,0,0,0.0,0
TXN105739,2019-07-29,CUST7860,USSD,,243203,Success,Food Delivery,Kenya,KES,,12.401655876307313,12374.0,230829.0,1200.0,0,3,3,1,1,0,1,1,0.9765244932432432,1
TXN105336,2020-04-25,CUST7860,Wallet,,163114,Success,Food Delivery,Kenya,KES,,12.002210752498016,243203.0,-80089.0,6504.0,5,3,4,1,1,1,0,0,0.0031578947368421056,0
TXN103460,2020-06-01,CUST7860,Bank Transfer,,128792,Success,Transportation,Uganda,UGX,,11.765961743349406,163114.0,-34322.0,888.0,0,6,0,4,3,0,0,0,0.0,0
TXN106676,2018-10-19,CUST7861,Card,Visa,401812,Reversed,Airtime/Data,South Africa,ZAR,4865.0,12.903742085244756,0.0,0.0,0.0,4,0,1,3,4,0,0,0,0.0,0
TXN103009,2018-11-07,CUST7861,Bank Transfer,,21291,Success,Retail,Nigeria,NGN,,9.966086694292647,401812.0,-380521.0,456.0,2,5,0,2,2,0,0,0,0.0,0
TXN102315,2018-02-23,CUST7862,Bank Transfer,,56390,Success,Airtime/Data,Nigeria,NGN,,10.940064850284704,0.0,0.0,0.0,4,0,0,2,2,0,0,0,0.0,0
TXN105272,2017-05-16,CUST7863,Card,Visa,141448,Failed,Food Delivery,Nigeria,NGN,4960.0,11.85969450706881,0.0,0.0,0.0,1,3,1,2,2,0,0,0,0.0,0
TXN107087,2023-06-22,CUST7863,POS,Mastercard,385547,Success,Bills Payment,Ghana,GHS,8767.0,12.862420977853022,141448.0,244099.0,53472.0,3,1,2,0,0,0,1,1,0.9987344867587838,1
TXN101787,2016-04-23,CUST7864,USSD,,380698,Success,Airtime/Data,Kenya,KES,,12.849764315626924,0.0,0.0,0.0,5,0,3,1,1,1,0,0,0.0,0
TXN100532,2022-03-26,CUST7865,Card,Mastercard,500000,Success,Food Delivery,Nigeria,NGN,1137.0,13.122365377402328,0.0,0.0,0.0,5,3,1,2,2,1,0,0,0.0,0
TXN109261,2025-02-06,CUST7866,POS,,282841,Success,Professional Services,Nigeria,NGN,,12.5526437168288,0.0,0.0,0.0,3,4,2,2,2,0,0,0,0.0,0
TXN103334,2021-12-10,CUST7867,Bank Transfer,,500000,Failed,Professional Services,Ghana,GHS,,13.122365377402328,0.0,0.0,0.0,4,4,0,0,0,0,0,0,0.0,0
TXN102722,2016-03-17,CUST7868,Card,Visa,500000,Success,Food Delivery,Kenya,KES,8305.0,13.122365377402328,0.0,0.0,0.0,3,3,1,1,1,0,0,0,0.0,0
TXN108129,2019-07-21,CUST7868,Card,Visa,106425,Success,Food Delivery,Ghana,GHS,733.0,11.575205186940677,500000.0,-393575.0,29304.0,6,3,1,0,0,1,0,0,0.0,0
TXN106100,2020-08-24,CUST7868,USSD,,173872,Reversed,Transportation,Uganda,UGX,,12.066080426643412,106425.0,67447.0,9600.0,0,6,3,4,3,0,0,0,0.0,0
TXN100196,2025-07-06,CUST7868,Wallet,,500000,Success,Retail,South Africa,ZAR,,13.122365377402328,173872.0,326128.0,42648.0,6,5,4,3,4,1,1,1,0.9966666666666667,1
TXN102177,2016-03-05,CUST7869,Card,Mastercard,411875,Success,Retail,Uganda,UGX,3344.0,12.928477612157051,0.0,0.0,0.0,5,5,1,4,3,1,0,0,0.0,0
TXN103733,2022-09-30,CUST7871,Card,Visa,278475,Success,Airtime/Data,Uganda,UGX,6844.0,12.537087158693566,0.0,0.0,0.0,4,0,1,4,3,0,0,0,0.0,0
TXN104679,2020-02-13,CUST7872,Card,Verve,399191,Pending,Transportation,Nigeria,NGN,2750.0,12.89719778313848,0.0,0.0,0.0,3,6,1,2,2,0,0,0,0.0,0
TXN108862,2025-08-29,CUST7872,Wallet,,500000,Success,Retail,Nigeria,NGN,,13.122365377402328,399191.0,100809.0,48576.0,4,5,4,2,2,0,0,0,0.0,0
TXN107134,2022-11-02,CUST7873,Wallet,,266557,Success,Food Delivery,Uganda,UGX,,12.493347134931266,0.0,0.0,0.0,2,3,4,4,3,0,0,0,0.0,0
TXN109750,2023-08-24,CUST7875,Wallet,,169357,Success,Food Delivery,Nigeria,NGN,,12.039770096575106,0.0,0.0,0.0,3,3,4,2,2,0,0,0,0.0,0
TXN106500,2019-01-03,CUST7877,Card,Verve,89845,Success,Food Delivery,Nigeria,NGN,3730.0,11.40585237257854,0.0,0.0,0.0,3,3,1,2,2,0,0,0,0.0,0
TXN103216,2016-07-12,CUST7879,Card,Verve,72265,Pending,Food Delivery,Nigeria,NGN,4484.0,11.188109034744716,0.0,0.0,0.0,1,3,1,2,2,0,0,0,0.0,0
TXN102836,2024-10-10,CUST7880,Bank Transfer,,500000,Success,E-commerce,South Africa,ZAR,,13.122365377402328,0.0,0.0,0.0,3,2,0,3,4,0,0,0,0.0,0
TXN102600,2018-07-11,CUST7881,Wallet,,397223,Success,Food Delivery,Ghana,GHS,,12.892255632288489,0.0,0.0,0.0,2,3,4,0,0,0,0,0,0.0,0
TXN103084,2016-09-01,CUST7885,Bank Transfer,,483111,Success,Airtime/Data,Nigeria,NGN,,13.088003789811728,0.0,0.0,0.0,3,0,0,2,2,0,0,0,0.0,0
TXN104832,2021-01-21,CUST7887,Card,Visa,414857,Reversed,Professional Services,Nigeria,NGN,37.0,12.935691571985078,0.0,0.0,0.0,3,4,1,2,2,0,0,0,0.0,0
TXN103573,2015-02-13,CUST7888,USSD,,500000,Success,Retail,Nigeria,NGN,,13.122365377402328,0.0,0.0,0.0,4,5,3,2,2,0,0,0,0.0,0
TXN104992,2019-03-08,CUST7888,POS,,167202,Success,Transportation,Nigeria,NGN,,12.026963922055504,500000.0,-332798.0,35616.0,4,6,2,2,2,0,0,0,0.0,0
TXN106269,2020-07-04,CUST7888,Card,Mastercard,406692,Success,Airtime/Data,Nigeria,NGN,3181.0,12.915813880043236,167202.0,239490.0,11616.0,5,0,1,2,2,1,1,1,0.9998581560283689,1
TXN108729,2021-12-25,CUST7888,Bank Transfer,,133688,Success,Bills Payment,South Africa,ZAR,,11.803271485958168,406692.0,-273004.0,12936.0,5,1,0,3,4,1,0,0,0.0,0
TXN103858,2015-05-18,CUST7889,Bank Transfer,,206474,Success,Transportation,Uganda,UGX,,12.237934618678915,0.0,0.0,0.0,0,6,0,4,3,0,0,0,0.0,0
TXN104932,2020-03-24,CUST7889,POS,,500000,Success,Transportation,South Africa,ZAR,,13.122365377402328,206474.0,293526.0,42528.0,1,6,2,3,4,0,1,1,1.0,1
TXN109230,2019-03-06,CUST7890,Card,Mastercard,258461,Reversed,Transportation,Ghana,GHS,5335.0,12.462503960190542,0.0,0.0,0.0,2,6,1,0,0,0,0,0,0.0,0
TXN104306,2023-10-26,CUST7890,POS,,259146,Pending,E-commerce,Nigeria,NGN,,12.465150747243689,258461.0,685.0,40680.0,3,2,2,2,2,0,0,0,0.0,0
TXN103668,2023-05-21,CUST7891,Card,Visa,10115,Failed,Food Delivery,Kenya,KES,3331.0,9.221873607789856,0.0,0.0,0.0,6,3,1,1,1,1,0,0,0.0,0
TXN106696,2024-05-21,CUST7891,POS,,433718,Success,E-commerce,Nigeria,NGN,,12.980152137948489,10115.0,423603.0,8784.0,1,2,2,2,2,0,1,1,0.999931249518357,1
