transaction_id,date,customer_id,payment_method,card_provider,amount,status,merchant_category,country,currency,card_last_4
TXN109231,12/6/2022,CUST4053,Bank Transfer,,52309,Pending,Transportation,Nigeria,NGN,
TXN109232,8/7/2024,CUST6881,Wallet,,500000,Success,Professional Services,South Africa,ZAR,
TXN109233,1/12/2021,CUST7434,POS,,242125,Success,Food Delivery,Nigeria,NGN,
TXN109234,5/23/2022,CUST2046,Card,Verve,500000,Success,Professional Services,Nigeria,NGN,3419
TXN109235,1/5/2020,CUST6591,Card,Mastercard,183023,Failed,Food Delivery,Ghana,GHS,9877
TXN109236,11/14/2017,CUST9411,Bank Transfer,,7624,Success,Transportation,South Africa,ZAR,
TXN109237,11/29/2023,CUST5606,Card,Mastercard,42379,Success,Professional Services,Nigeria,NGN,615
TXN109238,6/22/2017,CUST3868,Bank Transfer,,274245,Success,E-commerce,Nigeria,NGN,
TXN109239,3/7/2021,CUST8192,USSD,,468427,Pending,E-commerce,South Africa,ZAR,
TXN109240,8/20/2024,CUST4399,Card,Mastercard,163028,Success,Retail,Kenya,KES,6629
TXN109241,6/18/2023,CUST6654,Bank Transfer,,475618,Success,E-commerce,Nigeria,NGN,
TXN109242,12/17/2015,CUST3633,Card,Mastercard,479774,Reversed,Airtime/Data,Uganda,UGX,8861
TXN109243,9/18/2018,CUST8551,Card,Visa,486871,Success,E-commerce,Nigeria,NGN,5931
TXN109244,8/8/2015,CUST1616,Bank Transfer,,271320,Success,Food Delivery,Kenya,KES,
TXN109245,12/6/2021,CUST1536,POS,,500000,Success,Bills Payment,Nigeria,NGN,
TXN109246,11/2/2015,CUST7390,Bank Transfer,,268708,Success,Food Delivery,Nigeria,NGN,
TXN109247,8/5/2016,CUST6391,Card,Mastercard,239327,Success,E-commerce,Nigeria,NGN,6703
TXN109248,5/3/2016,CUST2085,POS,Verve,88947,Success,Retail,Nigeria,NGN,5865
TXN109249,11/8/2023,CUST6501,POS,,147068,Pending,Food Delivery,South Africa,ZAR,
TXN109250,5/16/2015,CUST4681,Bank Transfer,,17302,Success,Professional Services,South Africa,ZAR,
TXN109251,2/13/2024,CUST5819,Bank Transfer,,401541,Success,Bills Payment,Nigeria,NGN,
TXN109252,10/26/2015,CUST5487,POS,,114292,Success,Bills Payment,Nigeria,NGN,
TXN109253,10/9/2023,CUST2525,Wallet,,145051,Failed,Retail,Uganda,UGX,
TXN109254,2/21/2024,CUST7403,POS,,500000,Success,Airtime/Data,Kenya,KES,
TXN109255,5/30/2017,CUST3230,POS,,158535,Success,Airtime/Data,South Africa,ZAR,
TXN109256,5/20/2023,CUST9554,USSD,,110932,Success,Bills Payment,South Africa,ZAR,
TXN109257,4/26/2016,CUST9709,USSD,,74077,Success,E-commerce,Nigeria,NGN,
TXN109258,11/6/2016,CUST1561,Card,Visa,500000,Failed,Food Delivery,Uganda,UGX,8157
TXN109259,8/6/2025,CUST3137,Card,Visa,55569,Reversed,Retail,Nigeria,NGN,9668
TXN109260,7/10/2021,CUST3610,Card,Visa,241874,Success,Airtime/Data,Nigeria,NGN,52
TXN109261,2/6/2025,CUST7866,POS,,282841,Success,Professional Services,Nigeria,NGN,
TXN109262,3/8/2017,CUST8096,Bank Transfer,,465119,Success,Bills Payment,Kenya,KES,
TXN109263,9/10/2019,CUST1293,Card,Visa,401266,Success,Professional Services,Nigeria,NGN,1352
TXN109264,11/30/2020,CUST4000,Bank Transfer,,500000,Success,Bills Payment,South Africa,ZAR,
TXN109265,3/5/2018,CUST2789,POS,,18313,Success,Professional Services,Nigeria,NGN,
TXN109266,9/13/2019,CUST7387,Card,Mastercard,140641,Success,E-commerce,Nigeria,NGN,6088
TXN109267,4/14/2015,CUST2506,Card,Visa,131476,Pending,E-commerce,Kenya,KES,1490
TXN109268,2/9/2023,CUST2878,USSD,,63137,Failed,E-commerce,Uganda,UGX,
TXN109269,1/14/2017,CUST9925,Wallet,,136533,Success,E-commerce,Ghana,GHS,
TXN109270,4/21/2016,CUST9141,Card,Visa,148289,Success,Food Delivery,Kenya,KES,7412
TXN109271,1/4/2020,CUST5646,Card,Visa,295161,Success,Airtime/Data,Nigeria,NGN,1630
TXN109272,4/18/2023,CUST5018,Bank Transfer,,435905,Success,Retail,Nigeria,NGN,
TXN109273,7/4/2019,CUST6577,Wallet,,191924,Success,Professional Services,South Africa,ZAR,
TXN109274,10/21/2019,CUST9343,Card,Visa,500000,Success,Retail,Kenya,KES,2931
TXN109275,6/27/2016,CUST1233,Card,Visa,163888,Reversed,Transportation,Nigeria,NGN,333
TXN109276,8/16/2023,CUST5397,Card,Mastercard,137155,Success,Professional Services,Ghana,GHS,7501
TXN109277,5/20/2016,CUST1633,USSD,,311645,Success,Bills Payment,South Africa,ZAR,
TXN109278,5/11/2024,CUST4252,POS,,9600,Success,Bills Payment,Uganda,UGX,
TXN109279,12/9/2016,CUST3281,Bank Transfer,,33260,Success,E-commerce,Nigeria,NGN,
TXN109280,12/22/2024,CUST4344,Wallet,,216493,Success,Retail,South Africa,ZAR,
TXN109281,8/23/2025,CUST2700,Card,Visa,500000,Failed,Airtime/Data,Uganda,UGX,6130
TXN109282,8/10/2024,CUST3091,Bank Transfer,,500000,Failed,Professional Services,Nigeria,NGN,
TXN109283,11/18/2025,CUST5423,POS,,36901,Success,Transportation,Ghana,GHS,
TXN109284,6/22/2021,CUST7857,POS,,500000,Success,Bills Payment,Nigeria,NGN,
TXN109285,6/10/2021,CUST4427,Wallet,,500000,Success,Food Delivery,Nigeria,NGN,
TXN109286,11/12/2021,CUST8738,USSD,,377615,Success,Transportation,Nigeria,NGN,
TXN109287,9/25/2021,CUST9503,POS,Visa,500000,Success,E-commerce,Nigeria,NGN,9262
TXN109288,3/14/2017,CUST7226,POS,,207079,Failed,Bills Payment,South Africa,ZAR,
TXN109289,2/21/2018,CUST5128,POS,,100155,Failed,Food Delivery,Ghana,GHS,
TXN109290,2/20/2019,CUST7255,Wallet,,286995,Success,E-commerce,South Africa,ZAR,
TXN109291,11/9/2015,CUST9226,Wallet,,318374,Success,Bills Payment,Nigeria,NGN,
TXN109292,6/17/2020,CUST7892,Card,Mastercard,309158,Success,E-commerce,Nigeria,NGN,7334
TXN109293,1/26/2021,CUST3379,USSD,,333031,Pending,Airtime/Data,Nigeria,NGN,
TXN109294,6/5/2019,CUST8954,POS,,500000,Pending,Transportation,Nigeria,NGN,
TXN109295,4/6/2016,CUST4312,Wallet,,500000,Success,E-commerce,Ghana,GHS,
TXN109296,10/6/2015,CUST4561,Card,Visa,500000,Failed,Professional Services,Nigeria,NGN,1691
TXN109297,2/19/2017,CUST6261,USSD,,500000,Success,Food Delivery,Kenya,KES,
TXN109298,8/8/2015,CUST3524,USSD,,500000,Success,Food Delivery,Nigeria,NGN,
TXN109299,2/10/2021,CUST9212,Bank Transfer,,41475,Success,Bills Payment,Kenya,KES,
TXN109300,7/13/2016,CUST8646,Wallet,,123220,Failed,Transportation,Nigeria,NGN,
TXN109301,8/24/2022,CUST7811,Bank Transfer,,273323,Success,Bills Payment,Ghana,GHS,
TXN109302,2/16/2023,CUST2773,Card,Visa,500000,Reversed,Transportation,Kenya,KES,6705
TXN109303,10/2/2025,CUST7664,Card,Visa,281412,Failed,Retail,Uganda,UGX,1469
TXN109304,1/19/2016,CUST4166,Wallet,,500000,Pending,Bills Payment,Uganda,UGX,
TXN109305,2/9/2023,CUST4747,USSD,,59845,Pending,Bills Payment,Ghana,GHS,
TXN109306,2/7/2016,CUST1647,Card,Visa,116362,Success,Transportation,Kenya,KES,8460
TXN109307,7/25/2024,CUST4676,Wallet,,500000,Success,Transportation,Nigeria,NGN,
TXN109308,10/2/2020,CUST3772,USSD,,72002,Reversed,Airtime/Data,Nigeria,NGN,
TXN109309,7/29/2020,CUST2702,Card,Visa,173148,Success,Bills Payment,Ghana,GHS,6925
TXN109310,6/28/2021,CUST6443,Bank Transfer,,123081,Success,Retail,Nigeria,NGN,
TXN109311,3/10/2016,CUST9161,POS,,172228,Failed,Retail,Nigeria,NGN,
TXN109312,2/17/2021,CUST9459,Card,Mastercard,492844,Success,E-commerce,Ghana,GHS,331
TXN109313,2/28/2023,CUST8039,POS,,183449,Reversed,E-commerce,Nigeria,NGN,
TXN109314,12/6/2017,CUST4590,Bank Transfer,,324109,Success,Food Delivery,South Africa,ZAR,
TXN109315,7/11/2017,CUST7504,USSD,,42113,Success,Professional Services,Ghana,GHS,
TXN109316,4/22/2015,CUST2787,Bank Transfer,,500000,Success,Retail,Nigeria,NGN,
TXN109317,2/27/2015,CUST8335,Bank Transfer,,184743,Success,Retail,Nigeria,NGN,
TXN109318,9/23/2023,CUST2449,Card,Mastercard,418257,Success,E-commerce,Nigeria,NGN,4595
TXN109319,7/1/2015,CUST9808,POS,,500000,Success,Bills Payment,Ghana,GHS,
TXN109320,4/4/2022,CUST4822,Card,Visa,94117,Success,Airtime/Data,Kenya,KES,3803
TXN109321,5/1/2020,CUST6965,Card,Mastercard,500000,Failed,Food Delivery,Nigeria,NGN,89
TXN109322,9/18/2020,CUST3959,Card,Visa,383078,Success,E-commerce,Uganda,UGX,4721
TXN109323,6/12/2023,CUST6643,POS,,223953,Success,Airtime/Data,Kenya,KES,
TXN109324,6/12/2022,CUST3202,Bank Transfer,,80521,Pending,Professional Services,Ghana,GHS,
TXN109325,2/16/2025,CUST7506,Card,Visa,500000,Pending,Airtime/Data,Kenya,KES,8917
TXN109326,12/28/2017,CUST2055,Bank Transfer,,500000,Success,Airtime/Data,Uganda,UGX,
TXN109327,3/12/2018,CUST9984,Wallet,,93289,Success,Bills Payment,Ghana,GHS,
TXN109328,9/30/2016,CUST8689,Wallet,,164821,Reversed,E-commerce,Ghana,GHS,
TXN109329,10/16/2015,CUST5950,Card,Mastercard,500000,Success,Professional Services,Nigeria,NGN,4213
TXN109330,7/26/2016,CUST9559,Bank Transfer,,475867,Pending,Retail,South Africa,ZAR,
TXN109331,8/12/2016,CUST9066,Bank Transfer,,500000,Failed,E-commerce,Nigeria,NGN,
TXN109332,6/18/2017,CUST3705,POS,Mastercard,232786,Success,Transportation,Nigeria,NGN,5449
TXN109333,7/13/2016,CUST8170,Card,Visa,500000,Success,Retail,Kenya,KES,6168
TXN109334,3/17/2022,CUST5557,USSD,,195425,Success,Bills Payment,Kenya,KES,
TXN109335,5/9/2019,CUST7703,Card,Visa,94928,Success,Food Delivery,Kenya,KES,6004
TXN109336,1/7/2016,CUST1231,Card,Mastercard,400605,Failed,Bills Payment,Nigeria,NGN,6324
TXN109337,5/5/2017,CUST1522,Bank Transfer,,500000,Success,Bills Payment,Nigeria,NGN,
TXN109338,10/8/2015,CUST3936,POS,,148774,Success,Transportation,South Africa,ZAR,
TXN109339,12/12/2023,CUST4184,Card,Mastercard,247193,Failed,Airtime/Data,Kenya,KES,1657
TXN109340,2/4/2022,CUST5098,USSD,,448344,Failed,Retail,Nigeria,NGN,
TXN109341,4/15/2018,CUST3157,Card,Verve,311923,Success,Airtime/Data,Nigeria,NGN,8101
TXN109342,1/9/2025,CUST4199,Card,Mastercard,500000,Success,Food Delivery,South Africa,ZAR,6342
TXN109343,7/13/2021,CUST1300,Card,Mastercard,500000,Success,Bills Payment,Ghana,GHS,1243
TXN109344,8/6/2021,CUST5075,Card,Mastercard,24026,Success,E-commerce,Uganda,UGX,2923
TXN109345,10/31/2025,CUST5053,Card,Visa,500000,Failed,Food Delivery,Ghana,GHS,6472
TXN109346,12/21/2021,CUST7154,USSD,,500000,Reversed,Bills Payment,Nigeria,NGN,
TXN109347,1/27/2025,CUST1178,Card,Visa,500000,Success,Airtime/Data,Uganda,UGX,5636
TXN109348,10/10/2024,CUST4908,Card,Mastercard,421300,Failed,E-commerce,Nigeria,NGN,6347
TXN109349,7/3/2019,CUST8805,Bank Transfer,,500000,Success,Professional Services,Nigeria,NGN,
TXN109350,10/9/2023,CUST2957,Card,Mastercard,47685,Success,Transportation,Nigeria,NGN,3357
TXN109351,7/13/2015,CUST2640,POS,Mastercard,170923,Success,Food Delivery,Nigeria,NGN,8385
TXN109352,10/7/2016,CUST1718,USSD,,500000,Success,E-commerce,Ghana,GHS,
TXN109353,12/31/2015,CUST3713,USSD,,90085,Success,Airtime/Data,Nigeria,NGN,
TXN109354,1/18/2022,CUST6630,Bank Transfer,,32589,Success,E-commerce,Kenya,KES,
TXN109355,5/31/2025,CUST8321,Card,Visa,500000,Success,Bills Payment,Uganda,UGX,8058
TXN109356,8/22/2019,CUST9380,USSD,,500000,Success,Transportation,Nigeria,NGN,
TXN109357,8/15/2017,CUST4438,POS,,71006,Success,Retail,Ghana,GHS,
TXN109358,2/22/2018,CUST8248,Wallet,,500000,Success,Bills Payment,South Africa,ZAR,
TXN109359,3/9/2016,CUST5690,Wallet,,464324,Success,Retail,Nigeria,NGN,
TXN109360,10/7/2022,CUST2197,Wallet,,293656,Success,Bills Payment,Nigeria,NGN,
TXN109361,9/9/2023,CUST1985,POS,,500000,Pending,Bills Payment,Uganda,UGX,
TXN109362,6/2/2016,CUST9390,Wallet,,217373,Failed,Bills Payment,Ghana,GHS,
TXN109363,11/25/2015,CUST7502,POS,Mastercard,86265,Success,Transportation,South Africa,ZAR,752
TXN109364,8/28/2016,CUST4454,Card,Mastercard,134106,Success,E-commerce,Kenya,KES,7260
TXN109365,1/19/2022,CUST3759,Card,Verve,281411,Reversed,Bills Payment,Nigeria,NGN,1718
TXN109366,7/22/2020,CUST8721,USSD,,303143,Success,Transportation,Nigeria,NGN,
TXN109367,4/1/2025,CUST8192,Wallet,,500000,Success,Airtime/Data,South Africa,ZAR,
TXN109368,7/29/2017,CUST1121,USSD,,500000,Reversed,Transportation,South Africa,ZAR,
TXN109369,3/21/2019,CUST1596,Bank Transfer,,348303,Success,Retail,Nigeria,NGN,
TXN109370,3/9/2018,CUST9156,Card,Mastercard,500000,Success,Retail,Ghana,GHS,621
TXN109371,2/14/2018,CUST7332,USSD,,85165,Success,E-commerce,South Africa,ZAR,
TXN109372,4/23/2015,CUST5747,Bank Transfer,,20544,Failed,Retail,Kenya,KES,
TXN109373,4/4/2024,CUST5020,Bank Transfer,,500000,Success,Transportation,Ghana,GHS,
TXN109374,2/28/2021,CUST2124,POS,,31424,Failed,Bills Payment,Uganda,UGX,
TXN109375,11/9/2021,CUST5862,Wallet,,113310,Failed,Airtime/Data,Ghana,GHS,
TXN109376,2/27/2020,CUST1614,USSD,,475395,Success,Food Delivery,Ghana,GHS,
TXN109377,9/3/2020,CUST2930,Card,Visa,210678,Success,Professional Services,South Africa,ZAR,6589
TXN109378,12/5/2019,CUST8023,POS,Visa,500000,Failed,Professional Services,Uganda,UGX,1554
TXN109379,8/20/2015,CUST6542,Bank Transfer,,141517,Success,E-commerce,Nigeria,NGN,
TXN109380,12/21/2015,CUST3918,Card,Visa,4776,Success,E-commerce,Kenya,KES,3163
TXN109381,7/26/2024,CUST9778,POS,,143044,Success,Food Delivery,Kenya,KES,
TXN109382,1/1/2015,CUST1306,Card,Mastercard,345171,Success,Food Delivery,Kenya,KES,8025
TXN109383,1/24/2021,CUST8191,USSD,,188602,Pending,Transportation,Nigeria,NGN,
TXN109384,8/13/2024,CUST6193,Wallet,,306177,Success,Professional Services,Ghana,GHS,
TXN109385,3/31/2019,CUST1507,Wallet,,500000,Success,Bills Payment,South Africa,ZAR,
TXN109386,12/21/2024,CUST7068,POS,,500000,Reversed,Airtime/Data,Nigeria,NGN,
TXN109387,6/11/2021,CUST1647,Card,Mastercard,123684,Success,E-commerce,Nigeria,NGN,8231
TXN109388,7/7/2020,CUST5388,Card,Mastercard,248063,Pending,Bills Payment,Kenya,KES,277
TXN109389,9/17/2020,CUST3546,Wallet,,318642,Failed,Transportation,Ghana,GHS,
TXN109390,3/9/2016,CUST1449,POS,,500000,Success,Food Delivery,Kenya,KES,
TXN109391,4/24/2022,CUST4471,USSD,,500000,Reversed,Retail,Kenya,KES,
TXN109392,3/19/2021,CUST6129,USSD,,107364,Pending,Food Delivery,South Africa,ZAR,
TXN109393,12/31/2020,CUST8001,USSD,,500000,Reversed,Food Delivery,Ghana,GHS,
TXN109394,4/26/2020,CUST7641,Bank Transfer,,189946,Success,E-commerce,Nigeria,NGN,
TXN109395,12/6/2023,CUST3338,Wallet,,3256,Success,Food Delivery,Nigeria,NGN,
TXN109396,6/4/2016,CUST8032,Card,Visa,3718,Success,Bills Payment,Ghana,GHS,4916
TXN109397,7/30/2015,CUST8591,USSD,,246893,Success,Airtime/Data,Nigeria,NGN,
TXN109398,1/5/2019,CUST7604,POS,,268033,Success,Airtime/Data,Nigeria,NGN,
TXN109399,5/29/2018,CUST3257,Card,Mastercard,9131,Success,Airtime/Data,Ghana,GHS,4080
TXN109400,6/10/2022,CUST1040,Card,Visa,464528,Success,Professional Services,Kenya,KES,5078
TXN109401,7/5/2016,CUST8874,USSD,,139257,Success,E-commerce,South Africa,ZAR,
TXN109402,3/14/2025,CUST4474,Wallet,,328295,Reversed,Food Delivery,Nigeria,NGN,
TXN109403,9/7/2015,CUST9529,Card,Verve,143195,Success,Retail,Nigeria,NGN,7584
TXN109404,11/8/2020,CUST2698,Wallet,,73153,Success,Professional Services,Nigeria,NGN,
TXN109405,7/28/2017,CUST1468,USSD,,209141,Success,Transportation,Nigeria,NGN,
TXN109406,5/20/2022,CUST4115,Wallet,,105728,Success,Professional Services,Nigeria,NGN,
TXN109407,7/20/2020,CUST2455,USSD,,306115,Success,Retail,South Africa,ZAR,
TXN109408,7/17/2019,CUST8057,Card,Mastercard,88672,Success,Professional Services,Kenya,KES,4658
TXN109409,2/18/2021,CUST6465,Bank Transfer,,284040,Failed,Bills Payment,Nigeria,NGN,
TXN109410,6/21/2025,CUST3435,Wallet,,68494,Success,Food Delivery,Uganda,UGX,
TXN109411,12/27/2024,CUST4685,Card,Verve,444648,Success,Food Delivery,Nigeria,NGN,691
TXN109412,4/22/2018,CUST3905,Wallet,,500000,Reversed,Transportation,South Africa,ZAR,
TXN109413,5/19/2021,CUST2038,Bank Transfer,,46790,Failed,Airtime/Data,Nigeria,NGN,
TXN109414,2/24/2021,CUST5242,Wallet,,252296,Reversed,Food Delivery,South Africa,ZAR,
TXN109415,3/3/2017,CUST3377,POS,,29403,Success,Transportation,South Africa,ZAR,
TXN109416,2/23/2024,CUST9342,Card,Visa,364702,Success,Airtime/Data,Kenya,KES,2241
TXN109417,9/5/2022,CUST6822,Card,Mastercard,122829,Success,Food Delivery,South Africa,ZAR,4749
TXN109418,5/27/2021,CUST4231,Card,Mastercard,299992,Success,Bills Payment,South Africa,ZAR,8449
TXN109419,7/17/2017,CUST7067,POS,,291477,Success,E-commerce,Nigeria,NGN,
TXN109420,10/19/2017,CUST6636,Card,Visa,500000,Failed,Professional Services,Nigeria,NGN,3651
TXN109421,3/2/2023,CUST7264,Card,Verve,318588,Pending,Retail,Nigeria,NGN,4728
TXN109422,2/6/2019,CUST2358,Card,Mastercard,349866,Success,Food Delivery,South Africa,ZAR,2809
TXN109423,11/27/2017,CUST3821,Card,Verve,205433,Success,Transportation,Nigeria,NGN,8926
TXN109424,10/22/2025,CUST1005,USSD,,500000,Success,Bills Payment,Nigeria,NGN,
TXN109425,9/30/2015,CUST2347,Wallet,,500000,Success,Food Delivery,Nigeria,NGN,
TXN109426,7/11/2016,CUST2820,Card,Mastercard,134415,Success,Airtime/Data,Ghana,GHS,4226
TXN109427,6/30/2021,CUST1162,Bank Transfer,,500000,Pending,Food Delivery,South Africa,ZAR,
TXN109428,9/18/2018,CUST6407,USSD,,226532,Success,Transportation,Ghana,GHS,
TXN109429,7/6/2018,CUST6066,Card,Visa,500000,Failed,Transportation,South Africa,ZAR,2729
TXN109430,4/26/2022,CUST5486,POS,Visa,500000,Failed,Professional Services,Nigeria,NGN,4069
TXN109431,9/29/2016,CUST8111,Card,Visa,83730,Success,Transportation,South Africa,ZAR,3624
TXN109432,10/6/2015,CUST9480,USSD,,483113,Pending,Professional Services,Nigeria,NGN,
TXN109433,7/12/2020,CUST4261,Card,Visa,137358,Pending,Food Delivery,Nigeria,NGN,9233
TXN109434,4/27/2019,CUST1605,Card,Mastercard,141239,Success,Food Delivery,South Africa,ZAR,4371
TXN109435,5/27/2019,CUST2061,Card,Mastercard,140588,Success,Transportation,Ghana,GHS,5156
TXN109436,11/19/2020,CUST3569,Card,Verve,500000,Success,Professional Services,Nigeria,NGN,1222
TXN109437,4/28/2020,CUST1928,USSD,,104455,Failed,E-commerce,Nigeria,NGN,
TXN109438,9/15/2024,CUST9110,USSD,,500,Success,Retail,Uganda,UGX,
TXN109439,8/8/2021,CUST8703,Card,Mastercard,500000,Reversed,Transportation,Nigeria,NGN,7797
TXN109440,1/26/2019,CUST6276,Wallet,,75103,Success,Transportation,South Africa,ZAR,
TXN109441,10/30/2022,CUST5740,USSD,,44141,Pending,Transportation,Nigeria,NGN,
TXN109442,10/20/2018,CUST3991,Bank Transfer,,108469,Failed,Bills Payment,Nigeria,NGN,
TXN109443,4/28/2018,CUST8327,Card,Mastercard,191150,Success,Transportation,Nigeria,NGN,2492
TXN109444,6/5/2021,CUST5983,POS,Visa,258433,Pending,Retail,Uganda,UGX,6028
TXN109445,3/19/2017,CUST7981,Card,Mastercard,18237,Success,E-commerce,Uganda,UGX,4518
TXN109446,1/26/2021,CUST4747,POS,,500000,Success,Retail,Nigeria,NGN,
TXN109447,5/28/2016,CUST3730,Bank Transfer,,500000,Pending,Transportation,South Africa,ZAR,
TXN109448,12/4/2023,CUST4929,Wallet,,156148,Success,Bills Payment,Ghana,GHS,
TXN109449,6/2/2022,CUST4590,Wallet,,153499,Success,E-commerce,Kenya,KES,
TXN109450,10/6/2021,CUST3669,Wallet,,238076,Reversed,Airtime/Data,Ghana,GHS,
TXN109451,10/14/2024,CUST3002,USSD,,393661,Failed,Professional Services,South Africa,ZAR,
TXN109452,11/3/2020,CUST5446,Card,Visa,63304,Failed,Bills Payment,Nigeria,NGN,6061
TXN109453,12/1/2022,CUST5175,Bank Transfer,,83760,Success,E-commerce,Nigeria,NGN,
TXN109454,4/11/2020,CUST3691,Card,Visa,500000,Success,Professional Services,Nigeria,NGN,2552
TXN109455,5/8/2023,CUST3534,USSD,,118422,Reversed,E-commerce,Uganda,UGX,
TXN109456,7/14/2018,CUST3326,Card,Mastercard,191340,Success,Retail,Ghana,GHS,8053
TXN109457,5/23/2018,CUST2607,Card,Mastercard,500000,Reversed,Airtime/Data,Nigeria,NGN,6704
TXN109458,3/15/2024,CUST7987,POS,,435244,Failed,Retail,Uganda,UGX,
TXN109459,8/1/2020,CUST8630,Wallet,,167245,Success,Professional Services,South Africa,ZAR,
TXN109460,7/1/2021,CUST6634,USSD,,460425,Success,Food Delivery,Kenya,KES,
TXN109461,1/20/2022,CUST3483,USSD,,7951,Success,Airtime/Data,Nigeria,NGN,
TXN109462,2/8/2023,CUST5703,POS,Visa,500000,Success,E-commerce,Nigeria,NGN,7237
TXN109463,9/27/2015,CUST6712,Card,Mastercard,267004,Success,Airtime/Data,Ghana,GHS,8786
TXN109464,6/27/2017,CUST8096,Card,Mastercard,500000,Pending,Bills Payment,Ghana,GHS,6078
TXN109465,2/28/2021,CUST7605,USSD,,500000,Success,Bills Payment,South Africa,ZAR,
TXN109466,9/2/2022,CUST4570,Wallet,,500000,Success,Retail,Ghana,GHS,
TXN109467,5/10/2018,CUST7833,POS,Visa,500000,Reversed,Bills Payment,Nigeria,NGN,4527
TXN109468,7/21/2024,CUST3341,USSD,,287115,Success,E-commerce,South Africa,ZAR,
TXN109469,10/2/2017,CUST3583,Card,Verve,178603,Success,Retail,Nigeria,NGN,5333
TXN109470,9/12/2021,CUST2969,POS,,250221,Success,Bills Payment,South Africa,ZAR,
TXN109471,7/13/2017,CUST7799,Bank Transfer,,468339,Success,Professional Services,Ghana,GHS,
TXN109472,7/14/2023,CUST8883,Card,Mastercard,500000,Failed,Food Delivery,Uganda,UGX,5240
TXN109473,6/9/2024,CUST8868,Bank Transfer,,92765,Success,Retail,Nigeria,NGN,
TXN109474,5/19/2021,CUST6519,Bank Transfer,,500000,Reversed,Airtime/Data,Nigeria,NGN,
TXN109475,9/18/2015,CUST6902,Card,Mastercard,500000,Failed,Professional Services,Uganda,UGX,4677
TXN109476,4/3/2020,CUST4599,Card,Visa,500000,Success,Professional Services,Nigeria,NGN,8935
TXN109477,11/21/2021,CUST5594,POS,,500000,Success,Professional Services,Kenya,KES,
TXN109478,1/7/2020,CUST5776,Bank Transfer,,131366,Success,Airtime/Data,South Africa,ZAR,
TXN109479,11/2/2018,CUST8670,Wallet,,44800,Success,Transportation,South Africa,ZAR,
TXN109480,12/23/2024,CUST4400,Card,Mastercard,47622,Success,Airtime/Data,Nigeria,NGN,4712
TXN109481,6/22/2016,CUST6097,USSD,,137685,Success,E-commerce,Kenya,KES,
TXN109482,8/3/2021,CUST1312,Card,Visa,380957,Success,E-commerce,Nigeria,NGN,1517
TXN109483,9/6/2019,CUST6614,Bank Transfer,,500000,Success,Airtime/Data,Ghana,GHS,
TXN109484,11/19/2018,CUST1144,Wallet,,500000,Success,Professional Services,Nigeria,NGN,
TXN109485,4/5/2016,CUST3591,Wallet,,391004,Success,Professional Services,Uganda,UGX,
TXN109486,1/13/2024,CUST3573,POS,Mastercard,2258,Failed,Food Delivery,South Africa,ZAR,5966
TXN109487,2/4/2020,CUST6245,POS,,82473,Success,Bills Payment,Nigeria,NGN,
TXN109488,5/6/2018,CUST6965,Bank Transfer,,42022,Pending,Retail,Kenya,KES,
TXN109489,5/1/2021,CUST6244,Wallet,,180598,Success,Bills Payment,Ghana,GHS,
TXN109490,3/22/2020,CUST3336,Card,Mastercard,278341,Success,Food Delivery,Kenya,KES,6934
TXN109491,3/12/2020,CUST2691,USSD,,17746,Success,Professional Services,Kenya,KES,
TXN109492,12/2/2021,CUST7859,POS,,171377,Failed,Transportation,Kenya,KES,
TXN109493,10/20/2024,CUST1528,Card,Mastercard,78980,Success,Professional Services,Nigeria,NGN,7513
TXN109494,1/24/2016,CUST4753,POS,Visa,416594,Success,Retail,South Africa,ZAR,6777
TXN109495,7/10/2017,CUST7220,Card,Visa,249651,Success,Food Delivery,Uganda,UGX,6620
TXN109496,9/19/2016,CUST6457,Wallet,,273530,Pending,Transportation,Nigeria,NGN,
TXN109497,11/25/2015,CUST7083,Card,Verve,223231,Success,Retail,Nigeria,NGN,6612
TXN109498,10/25/2023,CUST5358,Card,Mastercard,500000,Success,Bills Payment,Ghana,GHS,1497
TXN109499,6/6/2021,CUST8593,Card,Visa,96693,Success,E-commerce,Kenya,KES,4707
TXN109500,5/17/2025,CUST7204,Wallet,,290817,Success,Retail,Nigeria,NGN,
TXN109501,2/17/2016,CUST5826,Wallet,,500000,Success,Food Delivery,Kenya,KES,
TXN109502,5/13/2020,CUST1458,Card,Visa,325533,Pending,Professional Services,Nigeria,NGN,3637
TXN109503,10/27/2024,CUST2263,USSD,,500000,Success,Food Delivery,Nigeria,NGN,
TXN109504,7/31/2019,CUST6621,Card,Mastercard,189905,Success,Transportation,Nigeria,NGN,9554
TXN109505,1/4/2021,CUST9019,Bank Transfer,,249206,Success,Professional Services,Nigeria,NGN,
TXN109506,11/27/2020,CUST2596,Card,Visa,37075,Success,Bills Payment,South Africa,ZAR,7872
TXN109507,2/13/2020,CUST4635,Bank Transfer,,375618,Failed,Bills Payment,Nigeria,NGN,
TXN109508,6/4/2019,CUST7849,Bank Transfer,,135990,Success,Transportation,Nigeria,NGN,
TXN109509,4/19/2016,CUST2725,Wallet,,69888,Success,Transportation,Nigeria,NGN,
TXN109510,1/3/2019,CUST9500,Wallet,,314571,Success,Professional Services,Uganda,UGX,
TXN109511,2/25/2020,CUST9739,Wallet,,303980,Success,Transportation,Nigeria,NGN,
